Frame,root_translateX,root_translateY,root_translateZ,root_quatW,root_quatX,root_quatY,root_quatZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_pitch_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_pitch_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,head_yaw_joint_dof,head_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_pitch_joint_dof,right_wrist_yaw_joint_dof
181,0.05726241544,0.01896381268,0.5885298848,0.7287841922,0.01308717662,-0.02715998428,-0.6840794269,-0.3313718558,-0.1645574182,0.01083556975,0.733092189,-0.4224128898,0.07897350338,-0.4612402262,-0.230497426,0.1369078664,0.9314079998,-0.317289752,0.2515515806,0.1659603626,0,-0.174549907,0.1405915468,0.2102704736,-0.3746777412,-0.4601047458,-0.4084125638,-1.362130426,-0.498466146,1.349442984,-0.3728844102,0.311851871
182,0.055477272,0.01874038394,0.5892645838,0.7343967882,0.01159623122,-0.02538830461,-0.6781462371,-0.332731032,-0.1620589794,-0.00682176044,0.733347714,-0.41966607,0.076326251,-0.4494212028,-0.2318189624,0.1101180224,0.9232033488,-0.3200344026,0.2399889858,0.155727938,0,-0.174549907,0.1318841964,0.2144988182,-0.405070311,-0.466078126,-0.4479815066,-1.354958604,-0.5022269014,1.345714376,-0.3750527438,0.2898127136
183,0.05341746662,0.01838886848,0.5904585126,0.7380049581,0.01061193086,-0.02333401458,-0.6743082325,-0.3324867906,-0.1569400194,-0.0190607749,0.7286050442,-0.415520269,0.07137312142,-0.438525462,-0.230037016,0.08598040936,0.9115633842,-0.3233089686,0.2221917688,0.1489319416,0,-0.174549907,0.1223143832,0.219549948,-0.4287496808,-0.4734639226,-0.4948024634,-1.352942774,-0.5046548248,1.34490969,-0.3759493944,0.2756959974
184,0.05090119542,0.01816952338,0.5920280812,0.7422334962,0.008951715686,-0.02010651377,-0.6697798385,-0.3331599774,-0.1488734604,-0.0345877178,0.7227944852,-0.410317445,0.06469230952,-0.4242245738,-0.2249313298,0.05767063498,0.8937481282,-0.3265780868,0.2007605882,0.1397141758,0,-0.174549907,0.1033683284,0.229391384,-0.4594060364,-0.489243728,-0.5720884088,-1.350384976,-0.5089514016,1.348620988,-0.3767816426,0.2641581356
185,0.0480793118,0.0179512296,0.59370178,0.7447731923,0.007976920164,-0.01676806401,-0.6670592873,-0.333657622,-0.139269561,-0.0457140915,0.714168251,-0.404504418,0.0571931228,-0.411589473,-0.216835544,0.0348110348,0.872994483,-0.330417693,0.178715348,0.133538395,0,-0.174549907,0.080915682,0.24106662,-0.483513117,-0.510134518,-0.631342232,-1.35347283,-0.507986724,1.3410269,-0.376935184,0.265167981
186,0.04497847784,0.0176947549,0.5956371544,0.7476256812,0.00657810814,-0.01275708423,-0.6639652296,-0.3344270228,-0.1280263036,-0.05896184366,0.7048478482,-0.398430526,0.05048580692,-0.3940300822,-0.2072025032,0.006833666564,0.8434247256,-0.332753807,0.162936887,0.1241152582,0,-0.174549907,0.03988153638,0.2630154194,-0.4960713508,-0.5613380314,-0.7429731252,-1.357034466,-0.5060845378,1.338131214,-0.376670122,0.261818558
187,0.04185306508,0.01768601056,0.5973764898,0.7486435304,0.005715297336,-0.008951302343,-0.6628876782,-0.3355604592,-0.115649912,-0.06673720034,0.6951889276,-0.39311105,0.04268139976,-0.3789689956,-0.1949920832,-0.01325110986,0.813171601,-0.334138727,0.149437952,0.1179794834,0,-0.174549907,0.004325696632,0.2861671626,-0.4888929364,-0.6300583962,-0.8101275566,-1.361281394,-0.5036149856,1.336288666,-0.376356208,0.2561384442
188,0.03851945624,0.01777167956,0.5989856602,0.7487049043,0.004837416465,-0.004799212101,-0.6628684132,-0.337978733,-0.1014626028,-0.07195180204,0.6862215518,-0.3884953026,0.0328289047,-0.3651566386,-0.1796936784,-0.02786110936,0.7814792868,-0.3332827154,0.1368823054,0.1133334232,0,-0.174549907,-0.03346662672,0.31999824,-0.47059502,-0.7374938728,-0.8434972166,-1.367035196,-0.501722276,1.335347674,-0.3760827126,0.2513737888
189,0.03507470862,0.01813696102,0.6004111288,0.7478572605,0.003922347003,9.13113127e-06,-0.6638479744,-0.3434843598,-0.08524577764,-0.07585984616,0.6810638786,-0.3853485464,0.02244206932,-0.3530399562,-0.1621139972,-0.04049743786,0.7486448288,-0.3310542284,0.126463428,0.1118456752,0,-0.174549907,-0.0731055975,0.3630550684,-0.4337134006,-0.8870034098,-0.8543556572,-1.37359209,-0.503130877,1.338756868,-0.3761340856,0.2450753272
190,0.0314769521,0.0188655462,0.601534545,0.7461798802,0.003214327831,0.005194710631,-0.6657163582,-0.351871461,-0.0678420141,-0.078479588,0.679230392,-0.383359015,0.0118972603,-0.343648225,-0.143124446,-0.0502444059,0.71648246,-0.327948242,0.117254145,0.112494722,0,-0.174549907,-0.112254545,0.410878927,-0.376734465,-1.07297075,-0.853791833,-1.38460088,-0.50326705,1.33551836,-0.376392901,0.241795793
191,0.0274666857,0.01977303516,0.6022776606,0.7436795119,0.002476968965,0.01078134986,-0.6684447701,-0.3644598246,-0.0486020282,-0.08039766848,0.6830812692,-0.3838498592,0.001915769883,-0.3383313058,-0.1215694276,-0.05577375144,0.6877186892,-0.3242329954,0.1069517434,0.1138770562,0,-0.174549907,-0.1560675714,0.455982977,-0.3020496844,-1.28366101,-0.8526803134,-1.396652246,-0.501820791,1.336228942,-0.3769031826,0.2410144568
192,0.02302531708,0.02120487652,0.6025774126,0.7409305228,0.001796001095,0.01653703926,-0.6713756483,-0.380412126,-0.02847446502,-0.08296239972,0.691621637,-0.385397589,-0.008835578246,-0.335986382,-0.09905862956,-0.06008944736,0.6628248812,-0.3208171426,0.09644632342,0.1149723948,0,-0.174549907,-0.207087347,0.4907863914,-0.2176021342,-1.50367768,-0.849746299,-1.41021547,-0.499077189,1.33677714,-0.3774222492,0.2397941498
193,0.0181487549,0.02273465436,0.6025316596,0.738199956,0.001191354971,0.02235398794,-0.6742104307,-0.4001914386,-0.007917402557,-0.0869146541,0.7058395978,-0.3879318594,-0.02085680964,-0.3364872752,-0.07614078522,-0.06438609958,0.6425670388,-0.3181729558,0.08592939526,0.1151049122,0,-0.174549907,-0.27467851,0.5104156136,-0.1326072244,-1.718975546,-0.8440970068,-1.425282356,-0.4950193342,1.336672874,-0.3777400852,0.2372964202
194,0.01270805502,0.0246110968,0.6021846656,0.7355961803,0.0005577919897,0.02828615048,-0.6768292562,-0.42447384,0.01303783265,-0.09366188198,0.726656413,-0.3896606804,-0.03220543262,-0.3413315948,-0.05173152536,-0.06477477698,0.62907033,-0.3158551992,0.07529248002,0.1141285388,0,-0.174549907,-0.38919009,0.517869413,-0.0667999819,-1.864065124,-0.8394701954,-1.44122543,-0.488555688,1.336596062,-0.3780412616,0.2347454396
195,0.00681559788,0.0264783818,0.601530552,0.733160159,-0.000121002734,0.0341706444,-0.679196977,-0.453574359,0.033968728,-0.102960162,0.7550053,-0.389534712,-0.0438075513,-0.34967342,-0.0265492406,-0.062820524,0.621768951,-0.313798606,0.063873589,0.111888051,0,-0.174549907,-0.576029658,0.518364131,-0.0377970822,-1.91519082,-0.836482346,-1.45698881,-0.4804928,1.33589685,-0.3783122,0.233458579
196,0.0007554251224,0.02857451552,0.6006937264,0.7309400352,-0.001016382566,0.0398102711,-0.6812787786,-0.4875666618,0.05470005648,-0.1138803946,0.7923898694,-0.3849519852,-0.05852234662,-0.3604918242,-0.001437140164,-0.0616126612,0.6208531614,-0.3120521064,0.0492860384,0.1078152966,0,-0.174549907,-0.7978904484,0.5172397492,-0.03735291658,-1.934238314,-0.8393406036,-1.472454862,-0.4719902452,1.334933876,-0.3780839564,0.232543522
197,-0.00515388679,0.03058994038,0.5998052716,0.7292638439,-0.002140359046,0.04513536542,-0.6827389425,-0.5271209118,0.07321154178,-0.12984245,0.8393213512,-0.3723252534,-0.07542984936,-0.3703746258,0.02265399136,-0.0618965328,0.6210019826,-0.3099685256,0.03546686474,0.1005371168,0,-0.174549907,-1.014843086,0.5111397386,-0.05467703342,-1.945835326,-0.8485210184,-1.486433508,-0.4623910966,1.334261942,-0.3779768648,0.2334706456
198,-0.0107054172,0.03227941466,0.5988871456,0.7283645332,-0.003499645065,0.05005281283,-0.6833502581,-0.5720153454,0.08745554388,-0.1524247764,0.8959942224,-0.3492199182,-0.09558145408,-0.3780503096,0.0448235318,-0.06408403966,0.6201938872,-0.3073749128,0.02407016906,0.08907934726,0,-0.174549907,-1.21236594,0.4957578662,-0.08544484226,-1.954038004,-0.862499309,-1.498652008,-0.4508864882,1.33411431,-0.3780505536,0.2381064412
199,-0.01586716998,0.03353806806,0.5980067968,0.7282585353,-0.005214603028,0.05434980718,-0.6831240093,-0.617629707,0.09687501934,-0.1828964264,0.9545333982,-0.3147500632,-0.1211208222,-0.381531203,0.06463685928,-0.0693804115,0.6167011742,-0.3053708074,0.01498021784,0.0736420661,0,-0.174549907,-1.387911822,0.4703693388,-0.131384447,-1.958486792,-0.8800178768,-1.50919812,-0.4369127808,1.334265664,-0.3782310008,0.2445067612
200,-0.0205546971,0.0340542719,0.597332895,0.7287325311,-0.007284312431,0.0577170582,-0.6823229281,-0.660256505,0.101010218,-0.218013063,1.01113677,-0.27340436,-0.151509821,-0.381126642,0.0816737562,-0.0765282139,0.611310065,-0.303888261,0.0077452641,0.0554942451,0,-0.174549907,-1.52745092,0.438951015,-0.183726802,-1.96025872,-0.898017108,-1.51728606,-0.421154231,1.33403456,-0.378570557,0.251214713
201,-0.024352321,0.0340031095,0.5968173622,0.7293691986,-0.009736659135,0.05961207447,-0.6814485822,-0.6941902994,0.1003777982,-0.2526236834,1.058456778,-0.2320409628,-0.1831439076,-0.3768932342,0.09523055404,-0.08327955904,0.605694175,-0.3024421632,0.001443465378,0.03749499548,0,-0.174549907,-1.614223862,0.412031442,-0.2377110868,-1.955401704,-0.9149260758,-1.52216444,-0.403924948,1.332269954,-0.3784736334,0.2567584216
202,-0.0272584844,0.03328785526,0.59646132,0.7295209213,-0.01281758751,0.05977772256,-0.6812206388,-0.7156398416,0.09973765166,-0.2810710852,1.095049958,-0.1989336102,-0.2165720644,-0.368035644,0.1060790348,-0.08868967442,0.5992908832,-0.3018693328,-0.004066109564,0.02036304512,0,-0.174549907,-1.649000404,0.3932745694,-0.2908177194,-1.945628496,-0.9256716968,-1.52304957,-0.3854281546,1.330198906,-0.3785217704,0.2623001996
203,-0.0295041304,0.0316910796,0.5963729024,0.7287122843,-0.01657749048,0.05795351553,-0.6821619922,-0.7221452356,0.1024791944,-0.2995470346,1.118632532,-0.1785181854,-0.2504123688,-0.3542145016,0.1143754022,-0.09167695048,0.5923510668,-0.302664149,-0.0088627249,0.005240800164,0,-0.174549907,-1.63381624,0.3873949942,-0.3395407616,-1.929806686,-0.9286850336,-1.519837142,-0.3674759864,1.327968934,-0.3793957588,0.2678721842
204,-0.031118457,0.02934147976,0.5964042786,0.725987344,-0.0215837685,0.05439584905,-0.6852135499,-0.7149655464,0.1120817584,-0.305282843,1.1329602,-0.1725114914,-0.2739633262,-0.3353883086,0.1225044578,-0.08942358342,0.5855757832,-0.3026268776,-0.01274047344,-0.004061812626,0,-0.174549907,-1.588005878,0.3866728482,-0.3949003516,-1.903744766,-0.9276901486,-1.51001551,-0.3461743948,1.321441058,-0.3794414338,0.2800201418
205,-0.0321780555,0.0265068635,0.59652108,0.721477553,-0.0273934299,0.0494498302,-0.690126405,-0.695796669,0.128149137,-0.298706084,1.13787913,-0.177800536,-0.287476212,-0.313330293,0.130135074,-0.0821656883,0.579820693,-0.30219239,-0.0157747343,-0.00809183717,0,-0.174549907,-1.52571356,0.393614382,-0.444476873,-1.86666322,-0.922636449,-1.49524903,-0.327337116,1.31711566,-0.379973769,0.293932348
206,-0.03280460166,0.02332168294,0.596747184,0.7157535075,-0.03365843346,0.04342229149,-0.6961885743,-0.6650121094,0.1489171984,-0.280464971,1.13211877,-0.1906782898,-0.2929099318,-0.2895626244,0.13647072,-0.07161413432,0.5759397266,-0.3018012346,-0.01798352634,-0.009455921126,0,-0.174549907,-1.464072846,0.4056610048,-0.4901713492,-1.808793474,-0.914775944,-1.476246974,-0.3098273458,1.314099166,-0.3814301016,0.3049853028
207,-0.03296276706,0.01979515814,0.5968571184,0.7095609376,-0.04015901588,0.03664960923,-0.7025434758,-0.625872171,0.1709848912,-0.252824318,1.118775298,-0.2090506614,-0.28661015,-0.2657550634,0.140804616,-0.0595384836,0.575117135,-0.3039801596,-0.01885585818,-0.009396749924,0,-0.174549907,-1.417156032,0.420825607,-0.5367646576,-1.716411378,-0.910105658,-1.454126456,-0.2943396624,1.310732866,-0.3830668388,0.3132071916
208,-0.03254612538,0.01633899774,0.5965807196,0.7033956666,-0.04672078671,0.02932883966,-0.7086547279,-0.579591608,0.191852999,-0.2167991816,1.099041632,-0.2325511308,-0.2669666712,-0.2428272904,0.14254778,-0.04708878028,0.5779349686,-0.3100098134,-0.0180480607,-0.009016452728,0,-0.174549907,-1.396792176,0.4337798956,-0.5907493232,-1.57842224,-0.9122120616,-1.429470898,-0.2812878366,1.30639486,-0.3846642198,0.3174621586
209,-0.03180680724,0.01265707036,0.5961423874,0.6976197075,-0.05299474437,0.0222698205,-0.7141584949,-0.5293179992,0.211073083,-0.175820997,1.07419045,-0.2652875244,-0.2426774708,-0.2236186864,0.1426046344,-0.03566867706,0.587624979,-0.3178991196,-0.01588885876,-0.01023868194,0,-0.174549907,-1.395783684,0.437358612,-0.6583199022,-1.407237792,-0.9160385012,-1.405533552,-0.2694834172,1.303519366,-0.3864533542,0.3231190084
210,-0.0307302792,0.00916092005,0.595193028,0.6922366647,-0.05882220367,0.01532573259,-0.7191060216,-0.47603628,0.227422073,-0.13074024,1.04544318,-0.30678004,-0.218237206,-0.208418742,0.140820175,-0.02478927,0.604196787,-0.328277409,-0.0127546294,-0.0134187313,0,-0.174549907,-1.40396261,0.428862423,-0.73781389,-1.21496415,-0.920078099,-1.3831625,-0.258209825,1.3023957,-0.388653696,0.333440691
211,-0.02930323852,0.005679083244,0.5937002658,0.6870034025,-0.06390164931,0.008103729673,-0.7237936403,-0.4203809264,0.2402545388,-0.07994790378,1.013365558,-0.3573452,-0.2035725858,-0.199015662,0.1364757628,-0.01231940907,0.6301844834,-0.3434467732,-0.009622153848,-0.01879747994,0,-0.174549907,-1.413196324,0.4083909928,-0.8271630166,-1.009493707,-0.9209796432,-1.363668846,-0.2462292552,1.304321934,-0.392241973,0.355376148
212,-0.02772402132,0.002424461018,0.5917994496,0.6817720971,-0.06845633398,0.001003863365,-0.7283539869,-0.3658528026,0.2481198576,-0.03109549362,0.9811018466,-0.4089293124,-0.1920329988,-0.1929203898,0.1312914554,0.000778422692,0.6602191564,-0.361064005,-0.006128307802,-0.02590774036,0,-0.174549907,-1.415470122,0.3763852894,-0.9227309108,-0.7994211198,-0.917409635,-1.346576356,-0.2353384852,1.306754086,-0.3962055506,0.3838406086
213,-0.0258522913,-0.0007195339768,0.5896387934,0.6764564683,-0.07254930432,-0.005780551611,-0.732877773,-0.3146104634,0.25080874,0.01222617812,0.9500419972,-0.4579511222,-0.1809298454,-0.1894874394,0.1257861134,0.01437679418,0.6925013064,-0.3804386558,-0.002209782272,-0.0346746646,0,-0.174549907,-1.40462599,0.3400135516,-1.020886514,-0.5956955312,-0.9081881996,-1.332311682,-0.2261220452,1.309216858,-0.4000408528,0.4125644802
214,-0.0239291802,-0.003692585884,0.5873824958,0.6716251932,-0.07591381715,-0.01167914436,-0.7368991042,-0.2717499616,0.2499137582,0.04950111064,0.9253808738,-0.499840391,-0.1691727696,-0.1878503592,0.1198545826,0.02682875468,0.723006284,-0.3986613038,0.002486768504,-0.04657984004,0,-0.174549907,-1.37524965,0.3246319892,-1.113650584,-0.4532528344,-0.9062268378,-1.320247126,-0.2193628224,1.307909678,-0.4020557222,0.4458381474
215,-0.0216707438,-0.00622789515,0.585326195,0.6674539283,-0.07849964304,-0.01666784621,-0.7403142863,-0.238540977,0.246386647,0.0802406594,0.908740222,-0.532832801,-0.156368762,-0.187643841,0.113306403,0.0380141921,0.750630796,-0.41464743,0.00804909877,-0.0606802553,0,-0.174549907,-1.32308877,0.349758714,-1.17976153,-0.399759471,-0.909743249,-1.3094821,-0.213343263,1.30302858,-0.404910922,0.48037079
216,-0.0192429826,-0.008528516256,0.5837828636,0.664325123,-0.08024832098,-0.02008409109,-0.7428519148,-0.2208398134,0.2420797884,0.1024900408,0.9075947166,-0.5511881236,-0.1407668768,-0.1883411048,0.1071258296,0.0475463748,0.7720748666,-0.4248180806,0.01466280502,-0.07493551968,0,-0.174549907,-1.274321272,0.3802295386,-1.201260778,-0.3753746748,-0.9015974642,-1.298456644,-0.2046685932,1.2936131,-0.4158059714,0.5086659904
217,-0.01620289758,-0.01010368562,0.5828587294,0.6615422249,-0.08136809136,-0.02279145402,-0.7451319802,-0.210621202,0.236331567,0.117647302,0.9120425466,-0.560378659,-0.1284213394,-0.1887924192,0.1000311644,0.05614724086,0.7873098968,-0.4313973486,0.02255437448,-0.0866684109,0,-0.174549907,-1.232637308,0.4049346686,-1.202409528,-0.3623000202,-0.8917361972,-1.285336278,-0.196105388,1.2819201,-0.4312006476,0.5373379586
218,-0.01282380612,-0.01143134462,0.5824728486,0.6589484957,-0.08184367883,-0.02502995482,-0.7473031471,-0.2054974434,0.2285072414,0.1256990728,0.9183743956,-0.5616452694,-0.1221869124,-0.188464424,0.09126455336,0.06388798804,0.795463717,-0.4347203314,0.03187179268,-0.09458782526,0,-0.174549907,-1.197515656,0.4188934024,-1.18584139,-0.359144968,-0.8870495436,-1.268191788,-0.1888014408,1.26854787,-0.4518967924,0.570772731
219,-0.009176951634,-0.0120736027,0.5825435876,0.6564358154,-0.08093975369,-0.02671374326,-0.7495513008,-0.1998410402,0.218076739,0.135244119,0.915797281,-0.5624830006,-0.1182699306,-0.1918263708,0.08124745194,0.07308492062,0.8018983006,-0.4347309168,0.04153338892,-0.09861921522,0,-0.174549907,-1.173236298,0.4251021864,-1.169257304,-0.359966987,-0.8859211084,-1.249472522,-0.1832883598,1.255631492,-0.4728679004,0.5948969604
220,-0.00522836624,-0.0119783096,0.582972407,0.6530139028,-0.07858541848,-0.02822993329,-0.7527285338,-0.193214819,0.205252409,0.149465054,0.905707896,-0.562226832,-0.114665516,-0.20031032,0.0701304749,0.0863854736,0.809749782,-0.430770129,0.051718507,-0.0973346904,0,-0.174549907,-1.15450561,0.427874684,-1.15307832,-0.363546729,-0.88564837,-1.22394109,-0.178355962,1.24173033,-0.49943763,0.607728243
221,-0.001057297835,-0.0111130351,0.583770227,0.6459883667,-0.07403108326,-0.02986800452,-0.7591615974,-0.1859392016,0.1908073576,0.1767648546,0.891040492,-0.5589114904,-0.1069606586,-0.219342896,0.05914065762,0.1106800736,0.8261334538,-0.42097857,0.06290937364,-0.08582430926,0,-0.174549907,-1.137245348,0.4324214162,-1.14400895,-0.3689219892,-0.8810267686,-1.174090382,-0.1766726824,1.223400828,-0.5541280392,0.5987692236
222,0.003544181492,-0.009603015516,0.5846740004,0.6397833605,-0.06849753227,-0.03000230636,-0.7649086229,-0.185516718,0.1758860974,0.1987984296,0.8762056468,-0.5535886286,-0.09759017824,-0.2460157696,0.04993301854,0.135666099,0.8469653966,-0.4038108226,0.07438654452,-0.0748629391,0,-0.174549907,-1.137626696,0.4389066218,-1.150323654,-0.3720621524,-0.8722381356,-1.12725387,-0.1819622458,1.212782742,-0.6297714712,0.5341746214
223,0.008352088,-0.007204419656,0.5857457044,0.6355469003,-0.06142021581,-0.02868610343,-0.7690804913,-0.1935604516,0.1582196592,0.2117524386,0.8613786342,-0.5457352994,-0.08662355988,-0.282053465,0.04149017932,0.1604702178,0.8742914082,-0.3791382552,0.08666915742,-0.06680869166,0,-0.174549907,-1.148426798,0.4463224232,-1.155837894,-0.372589105,-0.870625556,-1.102445292,-0.1855528118,1.206099938,-0.7057666182,0.4168474912
224,0.01363753808,-0.004014798116,0.5869313474,0.6329725143,-0.05273176826,-0.02610789786,-0.7719349289,-0.208930609,0.1386296034,0.2198946176,0.8460318924,-0.5362887384,-0.07225768864,-0.3287732958,0.0346150391,0.1867932916,0.9095732092,-0.3452457368,0.1068914206,-0.06024717316,0,-0.174549907,-1.163841772,0.451760644,-1.149705506,-0.3731036304,-0.8720075962,-1.106962656,-0.1888095586,1.19984903,-0.7901919846,0.2919174076
225,0.0191153493,-0.00018651248,0.588077247,0.6318323119,-0.04278326479,-0.0225519858,-0.7735948099,-0.229821607,0.117131837,0.223903,0.830587387,-0.525511444,-0.055214636,-0.384654552,0.0302282665,0.214656383,0.952236772,-0.303188175,0.130381763,-0.055381313,0,-0.174549907,-1.18260539,0.456301212,-1.13465285,-0.373670489,-0.874007404,-1.13576567,-0.19371751,1.1905731,-0.884282231,0.170720056
226,0.0246106468,0.00403628652,0.5892023202,0.6317789727,-0.03206223848,-0.01835988459,-0.7742675617,-0.2550734878,0.09462630452,0.2228078336,0.816390276,-0.5132253406,-0.03633381424,-0.4483377338,0.02953377032,0.2445122448,1.00088575,-0.2506471574,0.1440867602,-0.05292186064,0,-0.174549907,-1.204684804,0.4617885114,-1.11815224,-0.3742755296,-0.8685473204,-1.189826416,-0.2004100648,1.177969074,-0.9850005038,0.06205607356
227,0.02979453352,0.008619443978,0.5900325058,0.6329586778,-0.02118778627,-0.013819185,-0.7737722017,-0.2821719344,0.0721697807,0.2183809462,0.8033360602,-0.5008848192,-0.01771724408,-0.5130766752,0.03122379744,0.2733573558,1.049025558,-0.194812003,0.1588220656,-0.05301341634,0,-0.174549907,-1.229468082,0.4684851468,-1.108092808,-0.3749368842,-0.8613206268,-1.250968052,-0.2070556488,1.157210042,-1.081801844,-0.04740527776
228,0.0343237378,0.0128898263,0.5907114152,0.6354676024,-0.01054543907,-0.009030584833,-0.7720026999,-0.3103690982,0.05073593332,0.2107618722,0.7917624832,-0.489049214,-0.000449761378,-0.5757529852,0.03472726642,0.3002346518,1.093532014,-0.138847877,0.1780821056,-0.05587932612,0,-0.174549907,-1.25691564,0.4768004236,-1.10867953,-0.3757873654,-0.8552327872,-1.313194296,-0.2125097696,1.126927188,-1.169376902,-0.1737513964
229,0.03840588852,0.01717044264,0.591063118,0.6390401733,-0.0003704777233,-0.00435862104,-0.7691609208,-0.3377894458,0.02962042538,0.2010879544,0.781532228,-0.4778085174,0.01555010302,-0.6339294672,0.0381160669,0.3254289504,1.133521486,-0.09268106532,0.2009083362,-0.05939988124,0,-0.174549907,-1.286236168,0.4830069422,-1.116261242,-0.376615834,-0.8529454944,-1.370599082,-0.2164050396,1.086417412,-1.2448426,-0.318979454
230,0.0420347936,0.0211010762,0.591261268,0.6434287158,0.009170287827,7.614495958e-05,-0.7654511008,-0.363933027,0.0092188241,0.18984969,0.772465467,-0.467099279,0.0296727307,-0.687354267,0.0415550619,0.349707514,1.16945827,-0.0564721934,0.224600464,-0.06274198,0,-0.174549907,-1.31589353,0.486166239,-1.12524509,-0.377685338,-0.855062306,-1.42360449,-0.219197914,1.03646183,-1.30675769,-0.478726208
231,0.04524893316,0.0246695094,0.5912407278,0.648454358,0.0178193811,0.003954521638,-0.7610346753,-0.387340188,-0.01059293188,0.178094548,0.764232123,-0.4571626602,0.0402339466,-0.7353018162,0.046003332,0.3746712802,1.202519416,-0.03253904134,0.2442484528,-0.06411226388,0,-0.174549907,-1.344475462,0.4833881024,-1.12677102,-0.3795371952,-0.8591695664,-1.472480582,-0.2208719788,0.9810418726,-1.352243184,-0.6386931654
232,0.0477890618,0.02769694742,0.5913800478,0.653488422,0.02511085486,0.007128364497,-0.7564862945,-0.406709695,-0.0284807172,0.166398552,0.7568524484,-0.4476200048,0.04807131592,-0.776133168,0.05022320452,0.3970333042,1.231798098,-0.01563040242,0.2572188024,-0.06366360484,0,-0.174549907,-1.369233556,0.476755768,-1.126067522,-0.3816299144,-0.865964758,-1.515748192,-0.2218627988,0.9201437234,-1.380364272,-0.778151548
233,0.04979738814,0.02998136468,0.5914343832,0.6582514438,0.03077528299,0.009440577863,-0.7521095626,-0.4212415872,-0.04368941562,0.155058849,0.750434768,-0.4384649038,0.05326443616,-0.808864212,0.05307737366,0.4150948106,1.256619284,-0.00398264872,0.2612122896,-0.06112391202,0,-0.174549907,-1.388829466,0.4668419358,-1.125131802,-0.3838958024,-0.8749929908,-1.543760038,-0.2189870688,0.8544890286,-1.391534586,-0.854616797
234,0.05083526002,0.03169091714,0.5916591762,0.6622140497,0.03503787309,0.0113441078,-0.7484091201,-0.4321162698,-0.05505181404,0.1449346212,0.7450176476,-0.4309518396,0.05801731498,-0.8370385412,0.04481834548,0.4153487328,1.275743368,-0.0009178639848,0.2512837526,-0.05623997078,0,-0.174549907,-1.403808452,0.4557952702,-1.12877846,-0.3862299142,-0.8809851886,-1.554365446,-0.212603182,0.7874620078,-1.394623256,-0.888797021
235,0.0513127595,0.0328094848,0.591897488,0.6658807584,0.03802905372,0.01275738811,-0.7449790975,-0.439669609,-0.0636082813,0.135516614,0.740561843,-0.424751371,0.0621501133,-0.860109985,0.0279400572,0.403156638,1.2893151,-0.0041421433,0.232199728,-0.0505635366,0,-0.174549907,-1.41490579,0.444048464,-1.13694072,-0.388491869,-0.883881509,-1.55539048,-0.205833882,0.722969651,-1.39086354,-0.910578787
236,0.05148338604,0.03365172964,0.5920909166,0.6702451466,0.03980860616,0.01332770093,-0.7409514766,-0.4440915588,-0.07103572788,0.1264014216,0.7370679732,-0.4192075434,0.06498754772,-0.8758808254,0.008806648968,0.38874377,1.297583628,-0.008747571714,0.2140529874,-0.04698398562,0,-0.174549907,-1.422195694,0.4326163892,-1.148596504,-0.3903644146,-0.8853592512,-1.55008776,-0.1988825858,0.6662931446,-1.37620659,-0.9296434046
237,0.05108437386,0.03417352512,0.5922189476,0.6750674232,0.04042594248,0.01335846574,-0.7365264888,-0.44573794,-0.07735251192,0.1158690958,0.7342009784,-0.414413369,0.06615410898,-0.8828939912,-0.01022660176,0.3735078336,1.299267934,-0.01324551086,0.1990947364,-0.04491178764,0,-0.174549907,-1.427227782,0.421120632,-1.159606502,-0.3918974814,-0.885647178,-1.543071268,-0.1926824208,0.6159653784,-1.349467826,-0.9450044392
238,0.05055623722,0.03413089812,0.5925139432,0.6802912551,0.0398325146,0.01289144064,-0.7317451673,-0.444562459,-0.082569398,0.1032115879,0.7318624378,-0.4104462386,0.06537106332,-0.879834521,-0.02728891966,0.358752364,1.293459558,-0.01626075062,0.1893881706,-0.04428010582,0,-0.174549907,-1.430707406,0.4094363332,-1.167961122,-0.3930041792,-0.8849810602,-1.537195848,-0.1878320752,0.5718436482,-1.308178974,-0.9569727778
239,0.05006171984,0.03328933868,0.5928325414,0.6853674322,0.03805206359,0.01146784381,-0.7271121041,-0.438330686,-0.08692681488,0.09172120986,0.7287751792,-0.407941717,0.06535149814,-0.8664265274,-0.0419744998,0.345274949,1.281182502,-0.01818122828,0.1846960394,-0.04419211596,0,-0.174549907,-1.431909324,0.3967513386,-1.168564272,-0.3939431726,-0.8847476718,-1.53162553,-0.1835027548,0.5317670702,-1.250411412,-0.967472005
