Frame,root_translateX,root_translateY,root_translateZ,root_quatW,root_quatX,root_quatY,root_quatZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_pitch_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_pitch_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,head_yaw_joint_dof,head_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_pitch_joint_dof,right_wrist_yaw_joint_dof
899,-0.03808620498,0.1482846856,0.6052899718,0.7306592417,0.07963587844,0.05585958453,-0.6757772608,-0.4022763552,-0.05097394884,0.0631265603,0.4801061806,-0.318072188,-0.05922651364,-0.7792937278,-0.1410863014,-0.03895124348,0.7441317442,-0.1512258502,0.01528655722,-0.07183092234,0,-0.174549907,0.04436067494,0.1826976834,0.05888398142,-0.486055738,-0.1425432386,-0.03151057662,-0.182521364,0.1080300878,-0.6633272172,0.2395070434
900,-0.0394691266,0.15386942,0.605953217,0.7350515279,0.07886078469,0.05666958199,-0.6710207049,-0.41009146,-0.0509288162,0.0508497991,0.472321123,-0.305848211,-0.0687096938,-0.744541824,-0.148708388,-0.0598735623,0.771673918,-0.173947781,0.01433664,-0.0781427994,0,-0.174549907,0.0555539131,0.184734419,0.040539965,-0.490977436,-0.12862885,-0.0302622467,-0.182521656,0.101167396,-0.659784138,0.206538811
901,-0.04100464582,0.1586638452,0.6065906886,0.7390326554,0.07779023982,0.05673641753,-0.6667536214,-0.4145065368,-0.05065030898,0.04014556632,0.4636705458,-0.2930781248,-0.07790115622,-0.6940529346,-0.1579990926,-0.09256743334,0.777174807,-0.1996882174,0.03926039414,-0.08156361576,0,-0.174549907,0.06760189234,0.1870677206,0.01492650622,-0.4937892792,-0.1244207158,-0.02872097304,-0.183416662,0.0926231176,-0.6475849868,0.1806856452
902,-0.04269417224,0.1627438394,0.6071720482,0.7425662854,0.07670751569,0.05622604789,-0.6629855959,-0.4163695336,-0.0505542755,0.03110362364,0.453876597,-0.2801824928,-0.08670953508,-0.639447606,-0.163215539,-0.123193863,0.7703766586,-0.2315559594,0.0555338077,-0.08028100732,0,-0.174549907,0.0783663228,0.1893051924,-0.01476262462,-0.4939140378,-0.1326836434,-0.0275011115,-0.1845872012,0.08099605296,-0.6284524562,0.1656454592
903,-0.044393646,0.1664302556,0.6076916458,0.7454666593,0.07573538597,0.0552035156,-0.6599213461,-0.4159329828,-0.0506566629,0.02422010714,0.4427728412,-0.267237324,-0.09475087674,-0.5860517022,-0.1613490428,-0.1442466464,0.7544554232,-0.2725328446,0.04918866826,-0.07290054858,0,-0.174549907,0.0859253839,0.1912432254,-0.0459375277,-0.4902095614,-0.1553049058,-0.02466227408,-0.1861201618,0.06651180686,-0.6063606266,0.1623693648
904,-0.04605327026,0.1701184184,0.608265245,0.7472248144,0.07523697122,0.05390914101,-0.6580944305,-0.4142760336,-0.0512914404,0.02023236492,0.4298007726,-0.2535406528,-0.09903832972,-0.5369637964,-0.151978862,-0.1489104958,0.719987011,-0.3068490206,0.0418856427,-0.0629630454,0,-0.174549907,0.09064955414,0.1920951842,-0.0675533846,-0.4842492462,-0.1856508852,-0.02110193934,-0.1877830832,0.05763131378,-0.584933221,0.162569821
905,-0.0479483418,0.173750609,0.608957052,0.7477336729,0.07511280829,0.05276580619,-0.6576231369,-0.410939813,-0.0510996729,0.0194080826,0.412789345,-0.237893641,-0.100632995,-0.494809449,-0.137698829,-0.142328054,0.670442045,-0.33119753,0.0324163288,-0.0506396778,0,-0.174549907,0.0929350853,0.191886142,-0.0775301009,-0.477515697,-0.219550446,-0.0167627838,-0.189627811,0.0568958893,-0.565567613,0.161118999
906,-0.05048734618,0.177335778,0.6098403096,0.7465049855,0.07519348143,0.05280554378,-0.6590051757,-0.4043501138,-0.04655537604,0.02303985392,0.3853924868,-0.2167604594,-0.1019290598,-0.465778041,-0.1204154674,-0.1361744432,0.6047813772,-0.335285908,0.01880812944,-0.03521734104,0,-0.174549907,0.0921174824,0.1908333956,-0.07137078792,-0.4722123798,-0.2479626386,-0.01293939854,-0.1907694312,0.06673625708,-0.5492475752,0.1560741008
907,-0.05408219544,0.1808883842,0.6114315036,0.7439484353,0.07543159541,0.05329828515,-0.6618233094,-0.3971789778,-0.0396598533,0.03007385918,0.3562360112,-0.19531835,-0.1022070956,-0.4510230954,-0.1030920728,-0.1291501168,0.5564404484,-0.3290499808,0.00367569141,-0.01884224864,0,-0.174549907,0.08934441362,0.1887540552,-0.05140693112,-0.4680902598,-0.2633156538,-0.009584725288,-0.191999486,0.0866604745,-0.5347179886,0.151413268
908,-0.05756082906,0.1842113402,0.6127792474,0.7400711372,0.07564496332,0.05413447039,-0.6660645693,-0.402260935,-0.03004712538,0.03772501126,0.3517064628,-0.1872702274,-0.101300745,-0.4509915236,-0.08757607934,-0.121880993,0.5366761568,-0.3133314428,-0.01287203284,-0.002226431432,0,-0.174549907,0.08491649476,0.1860476256,-0.019001438,-0.4652572636,-0.256199968,-0.007269214744,-0.1931934624,0.115958235,-0.5211738232,0.1525897772
909,-0.06000665052,0.187468535,0.6137268066,0.7350740656,0.07663248716,0.0539588808,-0.6714774897,-0.4064932228,-0.02364999762,0.04996962176,0.3491904912,-0.1802123696,-0.09768020512,-0.4555983302,-0.07743243872,-0.1076858434,0.5259037016,-0.3001789328,-0.01441889234,0.01203531121,0,-0.174549907,0.08024733212,0.1813197222,0.02016648201,-0.4627332744,-0.2346632034,-0.007062615078,-0.1953534216,0.1493094712,-0.5085076928,0.160129741
910,-0.0621043444,0.190668285,0.614362657,0.729358767,0.0780629042,0.0531712976,-0.677580095,-0.410129547,-0.0191870574,0.0649644136,0.347687572,-0.17356424,-0.0926959887,-0.461883336,-0.0705020577,-0.0892350897,0.518170774,-0.288851976,-0.00651847804,0.0242420845,0,-0.174549907,0.0752305835,0.175389856,0.0625362322,-0.460348576,-0.205147892,-0.00921582989,-0.198016748,0.184730768,-0.497244239,0.174114987
911,-0.0639685437,0.1940407724,0.6145556328,0.7234674956,0.07913447311,0.05267936863,-0.6837816918,-0.4145895182,-0.0133778878,0.0795831174,0.3476889014,-0.167372075,-0.0895900473,-0.4671431188,-0.06184639934,-0.073337476,0.5100328802,-0.2812695264,-0.000619378082,0.03551846144,0,-0.174549907,0.07157199084,0.1696612804,0.09857558614,-0.4591364502,-0.1741195888,-0.01392265094,-0.2002715114,0.2193370642,-0.490090394,0.1950466456
912,-0.06598470806,0.1972980174,0.6142377612,0.7186763144,0.07994983639,0.05249365653,-0.6887356494,-0.420620543,-0.00761572514,0.09032498004,0.3493875864,-0.1613730222,-0.08724715564,-0.4753729044,-0.05454049334,-0.05983107238,0.5086354136,-0.2787550508,0.002635457788,0.04289227728,0,-0.174549907,0.068307139,0.164471245,0.124553321,-0.4593450848,-0.144124198,-0.02176000512,-0.2017524358,0.2509702328,-0.4870484114,0.217601082
913,-0.06815253642,0.2006312696,0.613756096,0.7155953714,0.0802484851,0.05280440473,-0.6918779805,-0.4283658384,-0.001435199939,0.09535221312,0.352451193,-0.1552665144,-0.08554867956,-0.4814380112,-0.04600713032,-0.05234235304,0.5057800056,-0.276010197,0.002447251696,0.04547498972,0,-0.174549907,0.06555904598,0.1601899568,0.1374043406,-0.4610736012,-0.1230344384,-0.03165352718,-0.2022741438,0.2771615268,-0.489132524,0.2328102468
914,-0.07056424172,0.2036464634,0.6131692652,0.7141504375,0.08019155439,0.05300689253,-0.6933604666,-0.4354728576,0.003994530436,0.0958332703,0.355593759,-0.1483620194,-0.0848451406,-0.488272119,-0.03873905318,-0.0486238502,0.5083083034,-0.2745515112,-0.0003106488376,0.04395344554,0,-0.174549907,0.06459351482,0.1566770168,0.1392563252,-0.4618305684,-0.1176996724,-0.03659518136,-0.2021591868,0.2855064214,-0.4924522402,0.2360299732
915,-0.0731611252,0.206032336,0.612490535,0.7125678681,0.08002598611,0.0533693509,-0.6949781201,-0.448467642,0.0114626028,0.0948261842,0.371291012,-0.147543162,-0.0853942633,-0.496451467,-0.0304241236,-0.0438820384,0.514948487,-0.273881793,-0.00519135827,0.0416777767,0,-0.174549907,0.0626701713,0.152898699,0.138792247,-0.463172346,-0.108607315,-0.0470937714,-0.20100753,0.298719496,-0.500075281,0.239369854
916,-0.075663057,0.2081420448,0.6117511036,0.7100316848,0.07984458812,0.05304476249,-0.6976145795,-0.4692178608,0.02019652128,0.09443741292,0.40641281,-0.1561465922,-0.0877397105,-0.5051874756,-0.02205454558,-0.03560454922,0.5248552204,-0.2749120174,-0.01026028284,0.03784137438,0,-0.174549907,0.0610087387,0.1517721178,0.13459771,-0.4641415238,-0.09361630974,-0.06303224636,-0.1990698188,0.3150767506,-0.5115825768,0.2410155416
917,-0.07814154774,0.2098891228,0.611067998,0.7080522373,0.07925722438,0.05168410747,-0.6997921653,-0.4842250586,0.02757590784,0.09491607998,0.4352185246,-0.1612574786,-0.08887799832,-0.5109680532,-0.01576587372,-0.02898913472,0.5347249392,-0.2772112248,-0.01417511684,0.03227546586,0,-0.174549907,0.06080539,0.1529481352,0.1291540474,-0.464383602,-0.08509716092,-0.07303174882,-0.1975358394,0.3233410182,-0.5190776828,0.2406126708
918,-0.08047145308,0.2113162634,0.6102184176,0.705247569,0.0779974142,0.05051861365,-0.702844321,-0.4990031008,0.03770637886,0.0977468729,0.4668662552,-0.1682302654,-0.0889454678,-0.5148242116,-0.007361583504,-0.02128885874,0.5435059548,-0.2801166954,-0.01728576978,0.03015681022,0,-0.174549907,0.06468334644,0.1603966298,0.0876657158,-0.4688005862,-0.05920621974,-0.1000672192,-0.1945172158,0.3454172552,-0.5400411846,0.226210231
919,-0.08249889164,0.2123518436,0.6095517512,0.7049066915,0.07611935152,0.0483366516,-0.7035452855,-0.507886565,0.04380122278,0.09695743474,0.4907606426,-0.1699102252,-0.08915665448,-0.513797319,-0.003970374074,-0.02077320888,0.5502964614,-0.2837227878,-0.01907533446,0.02380539256,0,-0.174549907,0.06954693796,0.1666707812,0.05744614754,-0.4714883684,-0.06995975526,-0.108108869,-0.1919125556,0.34779489,-0.5499734286,0.2152572392
920,-0.0840631351,0.213040888,0.609003067,0.7056129967,0.07366417877,0.04604723548,-0.7032521167,-0.514910281,0.0487426557,0.0938560516,0.512879133,-0.170123562,-0.090018779,-0.5101403,-0.00223938189,-0.0237758253,0.555836678,-0.287516952,-0.0204301868,0.01733323,0,-0.174549907,0.0793371275,0.174675196,0.00732159708,-0.477146924,-0.111620255,-0.116529539,-0.189104795,0.350133032,-0.568752825,0.190781519
921,-0.08519999682,0.2136695176,0.6086756944,0.7067724896,0.07142660975,0.04352484073,-0.702478808,-0.519168627,0.05089643892,0.08906770944,0.5298292876,-0.1679107816,-0.09093341376,-0.5055711626,-0.002796520714,-0.02790192328,0.5598003982,-0.2904689552,-0.02184319868,0.01084893511,0,-0.174549907,0.0856240958,0.177690637,-0.01583189982,-0.4798526704,-0.1699332566,-0.1168977124,-0.188416362,0.3532217388,-0.5896089552,0.1666950702
922,-0.08594656732,0.2141781032,0.6085611222,0.7073048273,0.0695738492,0.04109878106,-0.7022750536,-0.5218218448,0.0523730941,0.08595530244,0.5437323452,-0.1662131726,-0.09053699376,-0.5014132142,-0.003449820586,-0.0300838951,0.5627362846,-0.2923532484,-0.02336744964,0.00623155842,0,-0.174549907,0.08749600352,0.1789884836,-0.02585906462,-0.4797136784,-0.202991009,-0.1164528142,-0.1877209964,0.3542364892,-0.6038640376,0.155434215
923,-0.08652642074,0.2146678448,0.6084547758,0.7071975741,0.06771080108,0.03874525338,-0.7026988288,-0.5231277106,0.05410782766,0.08449254038,0.5561560628,-0.166661012,-0.08803511114,-0.4972661254,-0.003525132452,-0.03050655014,0.5651827212,-0.2933876754,-0.02505750318,0.00319718756,0,-0.174549907,0.08779817376,0.179303399,-0.03068922426,-0.4789468344,-0.2202008722,-0.116683951,-0.1868648828,0.355127615,-0.6190174696,0.146380296
924,-0.08704480828,0.2149872962,0.6082750796,0.7064525442,0.06535258726,0.03633637859,-0.7037993391,-0.5231170178,0.0571917884,0.08410870132,0.569030285,-0.1712080656,-0.08408839552,-0.4926408826,-0.002005745912,-0.02957926352,0.5684153792,-0.2944182578,-0.02854182978,0.001849924774,0,-0.174549907,0.08622090816,0.1780847278,-0.02709361906,-0.4784074784,-0.2238398822,-0.1146883696,-0.1864333004,0.3576818824,-0.6354674694,0.1372579156
925,-0.0875989497,0.215188667,0.608026385,0.7053223083,0.06312125032,0.03436722521,-0.7052340343,-0.522341073,0.0600815043,0.0833860338,0.579263389,-0.177683771,-0.0805552751,-0.488727778,0.000614842691,-0.0277189296,0.571593463,-0.295249343,-0.0330741256,0.0017531066,0,-0.174549907,0.0831456482,0.17646718,-0.0183081031,-0.478559792,-0.214615017,-0.109814346,-0.18671076,0.361502022,-0.648220956,0.130479455
926,-0.08810492752,0.2153421138,0.6077632186,0.7042016235,0.06080252396,0.03268186577,-0.7066364144,-0.5186923626,0.06023470986,0.07870238722,0.5816846846,-0.1825002612,-0.0827736795,-0.4844911338,0.003686334288,-0.02618147578,0.5738264204,-0.2958696902,-0.0368472062,0.0011922471,0,-0.174549907,0.07897544356,0.1755723328,-0.009618053188,-0.479555893,-0.199610233,-0.1026298326,-0.187064728,0.3663748444,-0.6587596892,0.1253808322
927,-0.08850271252,0.2155109346,0.6075212602,0.7031555495,0.0584851468,0.03118241081,-0.7079402645,-0.511754835,0.06006267968,0.07700427624,0.5765293356,-0.1864598604,-0.08594514576,-0.4802619098,0.006839257384,-0.02489974202,0.5758373618,-0.2963541928,-0.0410847284,0.000604303554,0,-0.174549907,0.07409275924,0.1750142694,-0.003496003152,-0.4815991104,-0.1828477796,-0.09355603606,-0.1874413814,0.3715007666,-0.6660147428,0.1214958384
928,-0.08882201166,0.2155260236,0.6073092344,0.702176615,0.05621565698,0.02983999066,-0.7091525761,-0.5010799768,0.06062674746,0.08142466842,0.5631785152,-0.189578307,-0.0884318158,-0.4761543334,0.009995350044,-0.02378643006,0.57775774,-0.2966307464,-0.0461518876,0.0003085191828,0,-0.174549907,0.06891115308,0.1746642886,-0.002758020814,-0.4850283798,-0.1675184488,-0.08313246074,-0.1878162026,0.3762981116,-0.6684052948,0.117770304
929,-0.08902615454,0.2154652986,0.6071058392,0.701233776,0.05408355268,0.02848713294,-0.7103060214,-0.4886063576,0.06432332246,0.09580936136,0.5484131574,-0.1913769038,-0.0922861099,-0.4715201198,0.01237168446,-0.02288616374,0.5784507392,-0.2966573836,-0.04895527958,-0.0004760936714,0,-0.174549907,0.06464324442,0.174590668,-0.00890542662,-0.4894953906,-0.1578283754,-0.07229743604,-0.1880877432,0.3811249138,-0.6661707282,0.1139591888
930,-0.0890321955,0.21543403,0.607051373,0.700283039,0.052041716,0.0271364744,-0.711448478,-0.475295603,0.069286339,0.113758199,0.533931375,-0.192754865,-0.0967468321,-0.46646592,0.0142001566,-0.0219502933,0.578165233,-0.296347886,-0.0504004806,-0.00154572632,0,-0.174549907,0.0619110391,0.174580768,-0.0196528919,-0.494859725,-0.159652993,-0.0623794384,-0.188160226,0.386165977,-0.658293724,0.110546499
931,-0.0888425842,0.2152705524,0.6070315124,0.6992657727,0.05001850151,0.0257913841,-0.7126432019,-0.4631755652,0.07143660784,0.1186701462,0.5233590602,-0.196357429,-0.0999612584,-0.46131714,0.01581114494,-0.02038549482,0.5775998,-0.2955537322,-0.05272416994,-0.002892254384,0,-0.174549907,0.06006731096,0.1749270676,-0.03074641154,-0.49904508,-0.179592356,-0.05398335158,-0.188143581,0.3921870472,-0.6450585006,0.109101829
932,-0.08840980382,0.21508947,0.6071544766,0.6984976478,0.04810130876,0.02445476835,-0.7135749887,-0.4529765848,0.07235794666,0.1208141748,0.5159889338,-0.1992661596,-0.1005560232,-0.4556182742,0.01653220284,-0.01932953298,0.5759242896,-0.2942521274,-0.0544648483,-0.00452315416,0,-0.174549907,0.05858601854,0.1750210258,-0.03890948968,-0.5008255962,-0.2043162376,-0.04627538248,-0.1882339866,0.39798221,-0.6282361628,0.1112074596
933,-0.08776531662,0.2147874414,0.6074073674,0.6981280532,0.04634114347,0.02311891944,-0.7140974971,-0.4452543976,0.07222392858,0.1231536356,0.5119927046,-0.2003910068,-0.09779315886,-0.4492092312,0.01601453012,-0.01924761422,0.5728089336,-0.2924044072,-0.05515447338,-0.006441512328,0,-0.174549907,0.0572653085,0.1752433122,-0.04503445476,-0.4994901064,-0.218981069,-0.0388087414,-0.1883611292,0.4022029874,-0.6087145566,0.1200434256
934,-0.08704126924,0.2144251018,0.607713032,0.6980954123,0.04456183811,0.02186544225,-0.7142821153,-0.4387822512,0.0719496563,0.1249767364,0.509943748,-0.2017300012,-0.09467553792,-0.4426691176,0.01509882434,-0.02018219236,0.5696671724,-0.2904153526,-0.05609182862,-0.007681121306,0,-0.174549907,0.05647652224,0.175506669,-0.05047013086,-0.4961857974,-0.2208551584,-0.03042235822,-0.187988925,0.4020524386,-0.5887634756,0.1323090228
935,-0.086293228,0.213999256,0.607948542,0.6983335032,0.04279111711,0.02069940801,-0.7141923922,-0.433396727,0.071707271,0.126341343,0.509498835,-0.203352705,-0.0925973803,-0.436495006,0.0139024742,-0.0218302701,0.567294717,-0.288747013,-0.0571772717,-0.0085513182,0,-0.174549907,0.0565968081,0.175875545,-0.0552131608,-0.492606699,-0.214499101,-0.0197244883,-0.187780648,0.399712712,-0.572175682,0.142737478
936,-0.08559534994,0.2135692296,0.608116126,0.698699369,0.04101864313,0.01972970171,-0.7139659667,-0.4278144062,0.07205813972,0.127646762,0.5080293538,-0.2043329358,-0.09547508062,-0.4306239842,0.01297716032,-0.02393092552,0.5653436068,-0.2873340428,-0.05818545748,-0.009341698512,0,-0.174549907,0.0564101316,0.1767809092,-0.0614235789,-0.489943552,-0.2065316914,-0.008456542728,-0.1865954992,0.3938012482,-0.5570488694,0.157087427
937,-0.08496732858,0.2132605614,0.6082324978,0.6989768919,0.03930898109,0.01893778308,-0.7138119282,-0.4225239692,0.0729893908,0.1293792072,0.5062131644,-0.2048955654,-0.09992423396,-0.4253654,0.0125288768,-0.02574104146,0.5635784628,-0.286159444,-0.05942281034,-0.01055637372,0,-0.174549907,0.0564493559,0.1774592042,-0.06472300734,-0.4891648054,-0.2032165502,0.004632124365,-0.1858438282,0.3900681018,-0.5477046134,0.1672436748
938,-0.0843669653,0.2130518078,0.6083174584,0.699053393,0.03770929484,0.01832241104,-0.7138393741,-0.4176006798,0.0745237768,0.1318355772,0.504072535,-0.2050650034,-0.1048673138,-0.4209754172,0.01265875102,-0.02684783784,0.5620395544,-0.285313398,-0.06098615006,-0.01244666166,0,-0.174549907,0.05612900186,0.1778892038,-0.0650502205,-0.4901520372,-0.2030251916,0.0184348904,-0.1854558142,0.3901266036,-0.5430743216,0.1731642004
939,-0.08374706954,0.212824431,0.6083831194,0.6987162332,0.03628681066,0.01784239816,-0.7142552356,-0.4131172118,0.07626145332,0.1352542312,0.50237478,-0.2056924612,-0.10911413,-0.4170355262,0.01317481546,-0.02676389594,0.5602002978,-0.2841532826,-0.0618523151,-0.0139567813,0,-0.174549907,0.05537704602,0.1778217494,-0.06244770808,-0.492002791,-0.2009918242,0.03076200564,-0.184751028,0.3862791002,-0.5411841038,0.1714159936
940,-0.083060801,0.212616503,0.608475149,0.6980303063,0.03500870012,0.01744895871,-0.7149990323,-0.409007251,0.0780477747,0.139339983,0.501188517,-0.206740707,-0.112338461,-0.413404882,0.0138873002,-0.0257561095,0.558109879,-0.282736689,-0.0619685762,-0.0150768533,0,-0.174549907,0.0543718934,0.177431509,-0.0580980554,-0.494213283,-0.196076065,0.0401197895,-0.183965102,0.378457844,-0.542019606,0.1641666
941,-0.08228082358,0.212369761,0.6085677978,0.697031478,0.03380887462,0.01707942612,-0.7160393648,-0.4053236248,0.07972337158,0.1436368764,0.5009176254,-0.208226088,-0.11371526,-0.409890765,0.01450797782,-0.02418751494,0.5557795884,-0.2810558798,-0.06105680916,-0.01552066336,0,-0.174549907,0.05344639796,0.176827535,-0.05183982704,-0.4959293844,-0.1888503582,0.04384010508,-0.1841642474,0.3642901124,-0.5490813134,0.1520273536
942,-0.08142134996,0.2120855568,0.6086821796,0.6958575526,0.03265105129,0.01661197182,-0.7172448798,-0.4014333726,0.08096354302,0.1479684558,0.5008885504,-0.2101248856,-0.1135609764,-0.4062116622,0.01486845292,-0.02216597346,0.5534051298,-0.2796266738,-0.05977885202,-0.01590600126,0,-0.174549907,0.05291972384,0.176092336,-0.04526755066,-0.4967574416,-0.1813755212,0.04435367288,-0.185277534,0.3511102794,-0.559007931,0.140271157
943,-0.08048714698,0.2116622746,0.6088106754,0.6945498544,0.03150348528,0.01597211443,-0.7185770117,-0.3970094322,0.08160919396,0.1522689966,0.5008499144,-0.2124777494,-0.1118647306,-0.4021776796,0.01486068446,-0.0197155021,0.5510505438,-0.278668302,-0.0583917707,-0.01650075052,0,-0.174549907,0.05321877522,0.175205323,-0.03886117858,-0.4965212224,-0.1751895664,0.04280362202,-0.1871301232,0.343243855,-0.5700481894,0.1336219132
944,-0.07948385328,0.2111129254,0.608961523,0.6931856614,0.03029838511,0.0152729784,-0.7199599869,-0.3921515646,0.08210954068,0.1567336916,0.5006971478,-0.2152015926,-0.1096304492,-0.397827464,0.01479645896,-0.01696267834,0.5485069634,-0.2776036922,-0.0569139108,-0.01765708178,0,-0.174549907,0.05427397714,0.1741576462,-0.03156450762,-0.495109248,-0.1702027262,0.04143725486,-0.1889342098,0.3400854822,-0.5805631278,0.1294265242
945,-0.0784556642,0.210585982,0.609091401,0.692097707,0.0292470243,0.0147937253,-0.721059305,-0.388224155,0.0822262987,0.159994557,0.500990331,-0.218311876,-0.10656064,-0.393960118,0.0145614389,-0.014757134,0.546056211,-0.276654154,-0.0553501248,-0.019715393,0,-0.174549907,0.0551862195,0.173351184,-0.0266443528,-0.493700445,-0.167892739,0.0404880717,-0.190010309,0.340729743,-0.586126983,0.127135649
946,-0.07745946496,0.2100299862,0.609215105,0.6907126303,0.02796074848,0.01408231645,-0.722451346,-0.3837717654,0.08265328704,0.163717395,0.5019872066,-0.2221838446,-0.1017477542,-0.3895052794,0.01460050472,-0.01205228678,0.5436388372,-0.2756261408,-0.05357853172,-0.02208499836,0,-0.174549907,0.05664244592,0.1720839412,-0.0170768306,-0.4910000384,-0.162262711,0.03823263642,-0.191876295,0.345567286,-0.591726601,0.1241460058
947,-0.07657020834,0.2095726792,0.6093029262,0.6897821949,0.02694260631,0.01371495217,-0.7233854572,-0.3811001716,0.08276126236,0.1657025066,0.5037029864,-0.2258434476,-0.09664074924,-0.3861992838,0.0145791553,-0.01010370421,0.5418469428,-0.2746680674,-0.0525190376,-0.02471592052,0,-0.174549907,0.0572530843,0.1715125922,-0.01214147382,-0.4895606102,-0.1584872636,0.03707408604,-0.1930535136,0.3493724582,-0.5937894942,0.1227382866
948,-0.0757351264,0.2091573298,0.609355211,0.6890856745,0.02597997751,0.01343449687,-0.72408942,-0.3791928828,0.08286464662,0.167039469,0.5057954786,-0.2289422688,-0.09193591926,-0.3834684428,0.01467146522,-0.008235835374,0.5407542708,-0.273577368,-0.05259706974,-0.02691379192,0,-0.174549907,0.05742445516,0.1714190458,-0.01123381466,-0.4890929044,-0.1574988188,0.03646004722,-0.1940782938,0.3516120072,-0.5939952258,0.1232871024
949,-0.07488843056,0.2087296604,0.6094001174,0.6884321907,0.02510936503,0.01318822266,-0.724745962,-0.3768084764,0.08297390938,0.168778354,0.50681479,-0.2311567516,-0.0892094627,-0.3807568608,0.01458938602,-0.006562239492,0.5395054102,-0.273075867,-0.0519609116,-0.02866569872,0,-0.174549907,0.05758881496,0.1717738242,-0.0115101289,-0.4886216822,-0.1569252816,0.03583650516,-0.1953698248,0.3545158506,-0.593805599,0.124399817
950,-0.0740811378,0.208190307,0.609457552,0.6879191751,0.0243439982,0.0129690641,-0.7252629741,-0.37412855,0.0828885138,0.170594469,0.506937861,-0.23259823,-0.0878435746,-0.378057063,0.0141691398,-0.00536801852,0.538158715,-0.27302891,-0.0507362597,-0.0301679559,0,-0.174549907,0.057683181,0.172676265,-0.0137820048,-0.488298684,-0.157188967,0.0352853425,-0.196595982,0.357255936,-0.593186378,0.125687465
951,-0.07324669208,0.2076370716,0.6095650672,0.687306218,0.02352641156,0.01271981054,-0.725875249,-0.3710049808,0.08302005976,0.1730053486,0.5066819074,-0.2336868672,-0.0867423445,-0.374781442,0.0137891196,-0.00436847061,0.536174536,-0.272595471,-0.04941313492,-0.03014265224,0,-0.174549907,0.05771357264,0.1747203976,-0.02989772182,-0.4877753138,-0.1592680034,0.03135427014,-0.1974439026,0.364286697,-0.5861511592,0.1300370576
952,-0.07239978758,0.2070563198,0.609685719,0.6872497177,0.02285011175,0.01255831968,-0.7259531572,-0.368141317,0.08230017874,0.1741364748,0.5057397006,-0.2341028032,-0.08581175062,-0.371583235,0.01258590366,-0.004797803982,0.534148216,-0.2723039808,-0.0475549027,-0.03029950034,0,-0.174549907,0.05712843986,0.1761704922,-0.04788174552,-0.4898750008,-0.1664734628,0.02742216478,-0.1956389424,0.3532325802,-0.5761762382,0.122056952
953,-0.07147995086,0.2063985644,0.609796345,0.6872574505,0.02248197396,0.01265538894,-0.7259556452,-0.3657301248,0.08119664792,0.1751707882,0.5040694472,-0.234011656,-0.08516502082,-0.3690665248,0.01119443306,-0.005145526494,0.5318144682,-0.2716947736,-0.04522956608,-0.03013723154,0,-0.174549907,0.0565604299,0.176572612,-0.05593416768,-0.491723055,-0.171346253,0.0252484925,-0.1940928044,0.342612171,-0.5709146972,0.1090242548
954,-0.0705395237,0.2057641508,0.6099134086,0.6871569609,0.02226783106,0.01289077937,-0.726053223,-0.3637771784,0.08008932918,0.1763073478,0.5025085212,-0.23406848,-0.08377865554,-0.3671640038,0.01002831981,-0.005011688638,0.529694176,-0.2708498656,-0.04379697368,-0.02951519972,0,-0.174549907,0.05558772236,0.176435658,-0.05992569998,-0.4934050854,-0.1742632422,0.02494294796,-0.1927018552,0.3342989802,-0.5697014808,0.0957455501
955,-0.0695983469,0.205103233,0.610038996,0.6869597691,0.0221611064,0.0132104468,-0.7262373201,-0.362150192,0.0789749175,0.177492678,0.50118804,-0.234264001,-0.0815832689,-0.36570394,0.00903825834,-0.00448829541,0.527871549,-0.269853443,-0.0430521592,-0.0285309274,0,-0.174549907,0.0544071533,0.175867036,-0.0606555343,-0.495009005,-0.17504257,0.0253544226,-0.191356853,0.328662634,-0.57050395,0.0831409022
956,-0.06865936812,0.2043282236,0.610155165,0.6866993795,0.02205599584,0.01350132461,-0.7264813897,-0.3605400502,0.07780421378,0.1785413564,0.5004034158,-0.2345769286,-0.07828858942,-0.3642949406,0.008121707294,-0.003824521974,0.526577914,-0.2688856126,-0.0425644696,-0.02739015222,0,-0.174549907,0.05328367276,0.1749699294,-0.0591449961,-0.4966132162,-0.1734219696,0.02676901296,-0.190118304,0.325946349,-0.572102296,0.07318307458
